date,fund,company,ticker,shares,market value($),weight(%)
10/20/2020,ARKF,SQUARE INC - A,SQ,569486.0,105776329.64,11.87
10/20/2020,ARKF,MERCADOLIBRE INC,MELI,34513.0,46028607.58,5.17
10/20/2020,ARKF,PINTEREST INC- CLASS A,PINS,841586.0,38140677.52,4.28
10/20/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,367510.0,36732624.5,4.12
10/20/2020,ARKF,LENDINGTREE INC,TREE UW,104120.0,35939100.4,4.03
10/20/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,470749.0,34246989.75,3.84
10/20/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,101950.0,31585129.5,3.54
10/20/2020,ARKF,ADYEN NV,ADYEN,16674.0,31400665.78,3.52
10/20/2020,ARKF,SEA LTD-ADR,SE,188171.0,31400094.77,3.52
10/20/2020,ARKF,ZILLOW GROUP INC - C,Z,313832.0,30890483.76,3.47
10/20/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,141984.0,28675088.64,3.22
10/20/2020,ARKF,Z HOLDINGS CORP,4689,3711012.0,27086395.0,3.04
10/20/2020,ARKF,MEITUAN,3690,751615.0,25292893.85,2.8400000000000003
10/20/2020,ARKF,AMAZON.COM INC,AMZN,7517.0,24182264.17,2.71
10/20/2020,ARKF,TWILIO INC - A,TWLO,77461.0,23964884.18,2.69
10/20/2020,ARKF,APPLE INC,AAPL,200433.0,23552881.83,2.64
10/20/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4062445.0,20888695.33,2.34
10/20/2020,ARKF,FACEBOOK INC-CLASS A,FB,76498.0,20467804.88,2.3
10/20/2020,ARKF,SPLUNK INC,SPLK,88549.0,18732540.95,2.1
10/20/2020,ARKF,SNAP INC - A,SNAP,611626.0,17400759.7,1.95
10/20/2020,ARKF,DOCUSIGN INC,DOCU,70285.0,16010923.0,1.8000000000000005
10/20/2020,ARKF,INTUIT INC,INTU,46119.0,15427266.69,1.73
10/20/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,428958.0,13216195.98,1.48
10/20/2020,ARKF,WORKDAY INC-CLASS A,WDAY,58259.0,13075067.37,1.47
10/20/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,348996.0,12084669.35,1.36
10/20/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,112431.0,11657970.39,1.31
10/20/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,130558.0,11523049.08,1.29
10/20/2020,ARKF,PINDUODUO INC-ADR,PDD,121775.0,10846499.25,1.22
10/20/2020,ARKF,SBI HOLDINGS INC,8473,439874.0,10686734.56,1.2
10/20/2020,ARKF,HDFC BANK LTD-ADR,HDB,169385.0,9976776.5,1.12
10/20/2020,ARKF,NVIDIA CORP,NVDA,17878.0,9758169.96,1.1
10/20/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,250916.0,9818343.08,1.1
10/20/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,194239.0,9673102.2,1.09
10/20/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,9210030.2,1.03
10/20/2020,ARKF,DISCOVERY LTD,DSY,1196453.0,8889182.47,1.0
10/20/2020,ARKF,YEAHKA LTD,9923,1432800.0,8874058.88,1.0
10/20/2020,ARKF,JD.COM INC-ADR,JD,102236.0,8441626.52,0.95
10/20/2020,ARKF,TRANSUNION,TRU,98743.0,8417840.75,0.94
10/20/2020,ARKF,VERISK ANALYTICS INC,VRSK,39954.0,7605643.44,0.8500000000000001
10/20/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,296119.0,6381364.45,0.72
10/20/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,8676.0,4771713.24,0.54
10/20/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,261121.0,4700178.0,0.53
10/20/2020,ARKF,ZSCALER INC,ZS,30924.0,4663339.2,0.52
10/20/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,205276.0,4665923.48,0.52
10/20/2020,ARKF,HONG KONG DOLLAR,,17320699.53,2234914.55,0.25
10/20/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,1268167.81,1268167.81,0.14
10/20/2020,ARKF,HONG KONG DOLLAR,,5244072.29,676650.12,0.08
10/20/2020,ARKF,JAPANESE YEN,,27425706.0,259971.62,0.03
10/20/2020,ARKF,JAPANESE YEN,,20569280.0,194978.72,0.02
