date,fund,company,ticker,shares,market value($),weight(%)
10/26/2020,ARKF,SQUARE INC - A,SQ,588658.0,100007107.62,11.04
10/26/2020,ARKF,MERCADOLIBRE INC,MELI,35675.0,45715372.0,5.050000000000002
10/26/2020,ARKF,PINTEREST INC- CLASS A,PINS,869922.0,43896264.12,4.8500000000000005
10/26/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,379886.0,37137655.36,4.1
10/26/2020,ARKF,LENDINGTREE INC,TREE UW,107624.0,36250991.92,4.0
10/26/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,486597.0,35322076.23,3.9
10/26/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,105380.0,32337960.6,3.5700000000000003
10/26/2020,ARKF,SEA LTD-ADR,SE,194513.0,31581130.68,3.49
10/26/2020,ARKF,ADYEN NV,ADYEN,17234.0,31346199.35,3.46
10/26/2020,ARKF,ZILLOW GROUP INC - C,Z,324402.0,29861204.1,3.3000000000000003
10/26/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,146764.0,28944796.08,3.2
10/26/2020,ARKF,MEITUAN DIANPING-CLASS B,3690,776815.0,26301282.7,2.9
10/26/2020,ARKF,SNAP INC - A,SNAP,632220.0,26091719.4,2.88
10/26/2020,ARKF,Z HOLDINGS CORP,4689,3835612.0,25569527.33,2.82
10/26/2020,ARKF,AMAZON.COM INC,AMZN,7769.0,24915493.76,2.75
10/26/2020,ARKF,TWILIO INC - A,TWLO,80069.0,24070342.78,2.66
10/26/2020,ARKF,APPLE INC,AAPL,207181.0,23836174.05,2.63
10/26/2020,ARKF,FACEBOOK INC-CLASS A,FB,79074.0,21912196.14,2.42
10/26/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4199645.0,21621258.64,2.39
10/26/2020,ARKF,SPLUNK INC,SPLK,91531.0,19201373.18,2.12
10/26/2020,ARKF,DOCUSIGN INC,DOCU,72651.0,15995570.67,1.77
10/26/2020,ARKF,INTUIT INC,INTU,47673.0,15641034.57,1.73
10/26/2020,ARKF,WORKDAY INC-CLASS A,WDAY,60219.0,12665862.27,1.4
10/26/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,360196.0,12282200.5,1.36
10/26/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,443406.0,12304516.5,1.36
10/26/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,134954.0,11704560.42,1.29
10/26/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,116217.0,11570564.52,1.28
10/26/2020,ARKF,SBI HOLDINGS INC,8473,455274.0,11232595.85,1.24
10/26/2020,ARKF,PINDUODUO INC-ADR,PDD,125877.0,10941228.84,1.21
10/26/2020,ARKF,YEAHKA LTD,9923,1738800.0,10668310.53,1.18
10/26/2020,ARKF,HDFC BANK LTD-ADR,HDB,175089.0,10409041.05,1.15
10/26/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,259364.0,10154100.6,1.12
10/26/2020,ARKF,NVIDIA CORP,NVDA,18480.0,9714012.0,1.0699999999999998
10/26/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,200777.0,9691505.79,1.0699999999999998
10/26/2020,ARKF,DISCOVERY LTD,DSY,1236737.0,9606109.66,1.06
10/26/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,9228826.18,1.02
10/26/2020,ARKF,TRANSUNION,TRU,102075.0,8612067.75,0.95
10/26/2020,ARKF,JD.COM INC-ADR,JD,105680.0,8603408.8,0.95
10/26/2020,ARKF,VERISK ANALYTICS INC,VRSK,41298.0,7660366.02,0.8500000000000001
10/26/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,306095.0,7453413.25,0.8199999999999998
10/26/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,269913.0,6035254.68,0.67
10/26/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,8970.0,4909370.7,0.54
10/26/2020,ARKF,ZSCALER INC,ZS,31974.0,4764126.0,0.53
10/26/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,212192.0,3815212.16,0.42
10/26/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,2802581.22,2802581.22,0.31
10/26/2020,ARKF,HONG KONG DOLLAR,,2456676.87,316988.52,0.03
10/26/2020,ARKF,JAPANESE YEN,,24896842.0,237440.68,0.03
