date,fund,company,ticker,shares,market value($),weight(%)
10/27/2020,ARKF,SQUARE INC - A,SQ,564912.0,96611250.24,10.5
10/27/2020,ARKF,MERCADOLIBRE INC,MELI,35841.0,45965007.27,5.0
10/27/2020,ARKF,PINTEREST INC- CLASS A,PINS,873970.0,45900904.4,4.99
10/27/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,488861.0,37520081.75,4.08
10/27/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,381654.0,37234164.24,4.05
10/27/2020,ARKF,LENDINGTREE INC,TREE UW,108126.0,36441705.78,3.96
10/27/2020,ARKF,SEA LTD-ADR,SE,195419.0,33668739.51,3.66
10/27/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,105870.0,33575611.8,3.65
10/27/2020,ARKF,ADYEN NV,ADYEN,17314.0,32253793.65,3.51
10/27/2020,ARKF,ZILLOW GROUP INC - C,Z,325912.0,30153378.24,3.28
10/27/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,147448.0,29553002.64,3.2099999999999995
10/27/2020,ARKF,Z HOLDINGS CORP,4689,3853412.0,26885556.28,2.92
10/27/2020,ARKF,MEITUAN DIANPING-CLASS B,3690,780415.0,26785683.96,2.91
10/27/2020,ARKF,SNAP INC - A,SNAP,635162.0,26384629.48,2.87
10/27/2020,ARKF,AMAZON.COM INC,AMZN,7805.0,25649805.65,2.79
10/27/2020,ARKF,APPLE INC,AAPL,208145.0,24269707.0,2.64
10/27/2020,ARKF,TWILIO INC - A,TWLO,80443.0,23030026.47,2.5
10/27/2020,ARKF,FACEBOOK INC-CLASS A,FB,79442.0,22505124.18,2.45
10/27/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4219245.0,21204971.94,2.31
10/27/2020,ARKF,SPLUNK INC,SPLK,91957.0,19197862.89,2.09
10/27/2020,ARKF,DOCUSIGN INC,DOCU,72989.0,16217061.33,1.76
10/27/2020,ARKF,INTUIT INC,INTU,47895.0,15818281.65,1.72
10/27/2020,ARKF,WORKDAY INC-CLASS A,WDAY,60499.0,12957070.83,1.41
10/27/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,361796.0,12621110.08,1.37
10/27/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,445470.0,12441977.1,1.35
10/27/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,135582.0,11756315.22,1.28
10/27/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,116759.0,11522945.71,1.25
10/27/2020,ARKF,PINDUODUO INC-ADR,PDD,126463.0,11420873.53,1.24
10/27/2020,ARKF,SBI HOLDINGS INC,8473,457474.0,11339978.56,1.23
10/27/2020,ARKF,HDFC BANK LTD-ADR,HDB,175905.0,10536709.5,1.15
10/27/2020,ARKF,YEAHKA LTD,9923,1746800.0,10582158.82,1.15
10/27/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,260572.0,10024204.84,1.09
10/27/2020,ARKF,NVIDIA CORP,NVDA,18566.0,9948962.42,1.08
10/27/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,201711.0,9688179.33,1.05
10/27/2020,ARKF,DISCOVERY LTD,DSY,1242493.0,9277434.78,1.01
10/27/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,8890498.54,0.97
10/27/2020,ARKF,JD.COM INC-ADR,JD,106172.0,8813337.72,0.96
10/27/2020,ARKF,TRANSUNION,TRU,102551.0,8265610.6,0.9000000000000001
10/27/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,307519.0,7949366.15,0.86
10/27/2020,ARKF,VERISK ANALYTICS INC,VRSK,41490.0,7681873.5,0.84
10/27/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,271169.0,6242310.38,0.68
10/27/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,9012.0,5163876.0,0.56
10/27/2020,ARKF,ZSCALER INC,ZS,32124.0,4774911.36,0.52
10/27/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,4235.0,4586039.15,0.5
10/27/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,213180.0,3877744.2,0.42
10/27/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,2108218.51,2108218.51,0.23
10/27/2020,ARKF,JAPANESE YEN,,12982688.0,124254.08,0.01
