date,fund,company,ticker,shares,market value($),weight(%)
11/17/2020,ARKF,SQUARE INC - A,SQ,620304.0,116555121.6,10.5
11/17/2020,ARKF,PINTEREST INC- CLASS A,PINS,848428.0,53747913.8,4.84
11/17/2020,ARKF,MERCADOLIBRE INC,MELI,36708.0,47750133.48,4.3
11/17/2020,ARKF,ZILLOW GROUP INC - C,Z,428223.0,45074752.98,4.06
11/17/2020,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,440882.0,44101426.46,3.97
11/17/2020,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,564725.0,42365669.5,3.82
11/17/2020,ARKF,LENDINGTREE INC,TREE UW,134177.0,38914013.54,3.5000000000000004
11/17/2020,ARKF,ADYEN NV,ADYEN,19994.0,38907140.65,3.5000000000000004
11/17/2020,ARKF,SEA LTD-ADR,SE,225770.0,38520877.4,3.47
11/17/2020,ARKF,PAYPAL HOLDINGS INC,PYPL,198002.0,38075784.6,3.4300000000000006
11/17/2020,ARKF,MEITUAN-CLASS B,3690,901015.0,35213603.3,3.17
11/17/2020,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,133070.0,34172376.0,3.08
11/17/2020,ARKF,AMAZON.COM INC,AMZN,9011.0,28255432.26,2.54
11/17/2020,ARKF,TWILIO INC - A,TWLO,92931.0,26752976.28,2.41
11/17/2020,ARKF,APPLE INC,AAPL,212726.0,25397357.14,2.29
11/17/2020,ARKF,FACEBOOK INC-CLASS A,FB,91770.0,25236750.0,2.27
11/17/2020,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,4875845.0,24527332.35,2.21
11/17/2020,ARKF,DOCUSIGN INC,DOCU,110662.0,23450384.42,2.11
11/17/2020,ARKF,SNAP INC - A,SNAP,594968.0,23364393.36,2.1
11/17/2020,ARKF,Z HOLDINGS CORP,4689,3953507.0,21952966.89,1.98
11/17/2020,ARKF,SPLUNK INC,SPLK,106228.0,21042704.52,1.9
11/17/2020,ARKF,INTUIT INC,INTU,55332.0,19850355.0,1.79
11/17/2020,ARKF,WORKDAY INC-CLASS A,WDAY,84256.0,19107575.68,1.72
11/17/2020,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,415396.0,17361300.56,1.5599999999999998
11/17/2020,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,134916.0,15358837.44,1.38
11/17/2020,ARKF,PINDUODUO INC-ADR,PDD,114286.0,15128037.82,1.36
11/17/2020,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,156620.0,14990100.2,1.35
11/17/2020,ARKF,SCHWAB (CHARLES) CORP,SCHW,301029.0,14720318.1,1.3299999999999998
11/17/2020,ARKF,SLACK TECHNOLOGIES INC- CL A,WORK,514614.0,13760778.36,1.24
11/17/2020,ARKF,INTERACTIVE BROKERS GRO-CL A,IBKR,233044.0,12873350.56,1.16
11/17/2020,ARKF,JD.COM INC-ADR,JD,147949.0,12867124.53,1.16
11/17/2020,ARKF,DISCOVERY LTD,DSY,1435374.0,11989950.91,1.08
11/17/2020,ARKF,HDFC BANK LTD-ADR,HDB,172213.0,11827588.84,1.0699999999999998
11/17/2020,ARKF,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,631331.0,11685936.81,1.05
11/17/2020,ARKF,NVIDIA CORP,NVDA,21447.0,11514679.83,1.04
11/17/2020,ARKF,SBI HOLDINGS INC,8473,447362.0,11330022.25,1.02
11/17/2020,ARKF,TRANSUNION,TRU,118497.0,11374527.03,1.02
11/17/2020,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,356599.0,10665876.09,0.96
11/17/2020,ARKF,TCS GROUP HOLDING-GDR REG S,,355277.0,10605018.45,0.96
11/17/2020,ARKF,LENDINGCLUB CORP,LC,1879598.0,10600932.72,0.95
11/17/2020,ARKF,YEAHKA LTD,9923,2014800.0,10187176.41,0.92
11/17/2020,ARKF,VERISK ANALYTICS INC,VRSK,47922.0,9837428.16,0.89
11/17/2020,ARKF,SHOPIFY INC - CLASS A,SHOP,9046.0,8268224.92,0.74
11/17/2020,ARKF,U.S. DOLLAR,,6271186.28,6271186.28,0.56
11/17/2020,ARKF,MARKETAXESS HOLDINGS INC,MKTX,10419.0,5356303.71,0.48
11/17/2020,ARKF,TELADOC HEALTH INC,TDOC,29767.0,5338413.78,0.48
11/17/2020,ARKF,MORGAN STANLEY GOVT INSTL 8035,,2619061.35,2619061.35,0.24
11/17/2020,ARKF,U.S. DOLLAR,,2089309.46,2089309.46,0.19
11/17/2020,ARKF,JAPANESE YEN,,29523354.0,283333.53,0.03
11/17/2020,ARKF,ZSCALER INC,ZS,623.0,85126.72,0.01
